5868,15,-10,36,-6,-4,-3,-28,-1,22,3,10,-8,42,-5,18,1,-4,2,-21,-4,-66,2,-2,9,
5869,8,-11,30,-7,-1,-6,-22,6,13,6,7,-9,40,-8,21,-2,-3,3,-18,-7,-54,3,-3,12,
5870,0,-9,21,-8,2,-9,-13,10,5,9,4,-8,35,-10,23,-5,-2,2,-14,-11,-39,4,-4,15,
5871,-9,-8,11,-9,1,-10,-3,11,-2,10,1,-7,27,-11,22,-8,-1,-1,-7,-12,-21,7,-1,18,
5872,-15,-8,0,-6,0,-11,6,9,-8,9,-2,-6,16,-11,18,-11,0,-4,1,-10,0,8,2,21,
5873,-18,-9,-11,-3,-1,-11,14,4,-11,8,-5,-3,2,-8,11,-14,3,-7,10,-7,21,9,3,21,
5874,-18,-7,-20,0,2,-9,19,-4,-12,5,-8,-1,-11,-4,3,-13,4,-8,18,-5,39,8,2,18,
5875,-15,-2,-26,3,5,-6,21,-14,-12,2,-10,0,-23,-2,-6,-12,2,-9,25,-2,54,7,3,15,
5876,-11,2,-29,4,4,-3,22,-21,-11,1,-7,1,-32,-1,-16,-9,1,-10,29,0,66,4,2,12,
5877,-6,3,-29,5,1,0,22,-25,-11,0,-4,0,-38,1,-25,-6,2,-9,30,1,75,1,1,9,
5878,0,1,-26,6,-2,3,21,-26,-12,-1,-1,-1,-41,3,-33,-3,2,-8,28,2,81,-2,1,6,
5879,7,0,-22,7,-1,4,19,-24,-14,-2,2,-2,-41,2,-38,0,-1,-5,23,2,84,-5,0,3,
5880,15,0,-17,8,0,5,16,-19,-17,-3,5,-3,-38,-1,-40,3,-3,-2,15,0,84,-8,-2,0,
5881,23,-2,-12,8,-2,5,10,-11,-20,-6,8,-3,-32,-3,-39,6,-2,1,7,-4,81,-8,-4,-3,
5882,28,-7,-8,5,-5,4,3,0,-22,-7,11,-2,-23,-6,-35,9,-3,4,0,-7,75,-7,-3,-6,
5883,30,-10,-5,2,-3,3,-5,8,-23,-8,8,-1,-11,-10,-28,12,-4,7,-6,-8,66,-6,-1,-9,
5884,29,-11,-3,-1,-1,2,-14,13,-23,-9,5,0,4,-12,-18,15,-2,10,-11,-10,54,-5,-2,-12,
5885,25,-11,-2,-4,0,1,-20,15,-20,-6,2,3,18,-11,-7,14,1,11,-15,-13,39,-4,-3,-15,
5886,18,-11,-2,-7,0,0,-23,14,-14,-3,-1,6,31,-10,5,13,1,12,-18,-13,21,-3,0,-18,
5887,10,-10,-1,-8,1,1,-23,10,-5,0,-4,9,41,-10,16,10,0,11,-20,-10,0,-2,3,-21,
5888,1,-8,1,-9,2,2,-20,3,7,3,-7,12,48,-9,24,7,1,8,-21,-6,-22,-1,4,-22,
5889,-9,-5,4,-10,3,3,-16,-7,18,4,-10,11,52,-5,29,4,4,5,-19,-3,-41,2,3,-19,
5890,-20,-2,8,-11,3,4,-11,-14,28,5,-7,10,53,-1,31,1,4,2,-14,-3,-57,5,0,-16,
5891,-28,0,13,-8,2,5,-7,-18,37,4,-4,9,51,0,30,-2,1,-1,-8,-2,-70,6,1,-13,
5892,-33,0,19,-5,0,6,-4,-19,43,3,-1,6,46,-1,28,-5,-1,-2,-1,0,-80,7,2,-10,
5893,-35,-2,26,-2,-2,7,0,-17,46,4,2,3,38,-1,25,-8,0,-3,5,0,-87,6,0,-7,
5894,-34,-3,32,1,-1,6,5,-12,46,5,5,0,27,-2,23,-11,-1,-2,10,-3,-91,5,-3,-4,
5895,-30,-4,37,4,-1,5,11,-4,43,6,8,-3,13,-6,22,-14,-4,-1,14,-6,-92,4,-3,-1,
5896,-23,-7,41,7,-3,4,18,2,37,7,6,-6,-2,-8,22,-15,-2,0,15,-7,-90,1,-1,2,
5897,-13,-10,42,10,-3,1,22,5,30,4,3,-7,-16,-7,23,-14,1,1,15,-8,-85,0,-1,5,
5898,-2,-10,40,11,0,-2,23,5,22,1,0,-8,-27,-7,25,-11,0,2,14,-8,-77,-1,0,8,
5899,10,-7,35,12,3,-5,21,2,15,-2,-3,-7,-35,-8,26,-8,-1,1,12,-7,-66,-2,1,11,
5900,23,-4,27,13,3,-8,16,-4,9,-5,-6,-6,-40,-6,26,-5,2,0,9,-6,-52,-3,1,14,
5901,33,-3,16,10,1,-11,10,-12,4,-6,-8,-5,-42,-2,25,-2,4,-1,7,-3,-35,-2,3,17,
5902,40,-2,4,7,1,-12,3,-17,0,-7,-5,-4,-41,-1,21,1,1,-4,6,0,-15,-1,3,20,
5903,44,0,-9,4,2,-13,-3,-19,-3,-6,-2,-3,-37,-1,14,4,0,-7,4,0,8,-2,0,23,
5904,45,0,-19,1,0,-10,-8,-18,-5,-5,1,-2,-30,0,4,7,1,-10,1,-2,30,-3,-2,22,
5905,43,-2,-26,-2,-2,-7,-12,-14,-6,-4,4,-1,-20,-1,-7,10,-1,-11,-3,-3,49,-4,-1,19,
5906,38,-5,-30,-5,-3,-4,-15,-7,-8,-3,7,-2,-7,-5,-17,13,-4,-10,-8,-3,65,-5,0,16,
5907,30,-8,-31,-8,-3,-1,-15,3,-11,0,10,-3,5,-9,-26,12,-4,-9,-12,-6,78,-4,-3,13,
5908,19,-10,-29,-11,-2,2,-12,10,-15,3,7,-4,16,-10,-34,11,-1,-8,-15,-10,88,-3,-4,10,
5909,5,-11,-26,-14,-1,3,-8,14,-20,4,4,-5,26,-10,-39,10,0,-5,-15,-13,95,0,-3,7,
5910,-10,-11,-22,-15,0,4,-3,15,-26,5,1,-6,33,-11,-41,7,-1,-2,-12,-13,99,3,0,4,
5911,-24,-11,-19,-14,0,3,1,13,-31,4,-2,-5,37,-12,-40,4,-1,1,-6,-10,100,6,3,1,
5912,-35,-10,-17,-11,1,2,4,8,-35,3,-5,-4,38,-10,-36,1,2,4,1,-8,98,7,2,-2,
5913,-43,-7,-16,-8,3,1,6,0,-38,2,-8,-3,36,-6,-29,-2,4,7,9,-7,93,8,1,-5,
5914,-48,-2,-16,-5,5,0,9,-11,-38,3,-11,0,31,-3,-21,-5,3,8,16,-4,85,7,3,-8,
5915,-50,0,-17,-2,2,-1,13,-19,-35,4,-8,3,23,-1,-12,-8,2,9,22,0,74,6,4,-11,
5916,-49,0,-17,1,0,0,18,-24,-29,5,-5,6,12,2,-4,-11,3,8,27,2,60,5,2,-14,
5917,-45,1,-16,4,1,1,22,-26,-20,4,-2,9,2,3,3,-10,1,7,29,2,43,2,0,-17,
5918,-38,3,-14,7,2,2,25,-25,-8,3,1,12,-7,1,9,-9,-2,6,28,1,23,-1,-1,-20,
5919,-28,2,-9,10,-1,5,27,-21,5,2,4,13,-15,-1,14,-8,-2,5,24,0,0,-4,-1,-23,
5920,-15,-2,-1,13,-4,8,26,-14,17,-1,7,12,-22,-2,16,-7,-1,2,19,-2,-22,-5,-2,-22,
5921,-1,-7,8,14,-5,9,22,-4,26,-4,10,9,-26,-4,17,-4,-2,1,13,-5,-41,-6,-3,-19,
5922,14,-9,18,15,-2,10,15,4,32,-7,8,6,-27,-8,17,-1,-4,0,6,-7,-57,-7,-2,-16,
5923,28,-8,27,14,1,9,5,9,35,-10,5,3,-25,-11,18,2,-3,1,0,-10,-70,-6,-3,-13,
5924,39,-8,35,11,0,8,-6,11,35,-11,2,0,-20,-11,20,5,0,2,-5,-12,-80,-5,-2,-10,
5925,47,-9,41,8,-1,6,-16,10,33,-10,-1,-2,-12,-10,23,8,1,3,-11,-11,-87,-6,1,-7,
5926,52,-11,44,5,-2,3,-23,6,30,-7,-4,-3,-3,-8,27,9,2,4,-18,-7,-91,-7,4,-4,
5927,54,-10,44,2,1,0,-27,-1,26,-4,-7,-4,5,-5,32,8,3,5,-24,-4,-92,-6,3,-1,
5928,53,-6,41,-1,4,-3,-28,-11,23,-1,-10,-3,12,-1,36,7,4,4,-29,-2,-90,-5,2,2,
5929,49,-1,35,-4,5,-6,-28,-18,21,0,-7,-2,18,0,39,6,1,3,-31,-1,-85,-2,1,5,
5930,42,4,28,-7,5,-7,-27,-22,20,1,-4,-1,23,-2,39,5,-2,0,-30,0,-77,1,1,8,
5931,32,6,20,-10,2,-8,-25,-23,20,2,-1,0,27,-3,36,4,-1,-3,-26,0,-66,4,0,11,
5932,19,5,12,-13,-1,-8,-22,-21,20,3,2,0,30,-3,30,3,0,-6,-19,-1,-52,7,-1,14,
5933,5,1,5,-14,-4,-7,-16,-16,19,6,5,-1,30,-2,21,0,1,-9,-11,-3,-35,8,-2,17,
5934,-10,-6,-1,-15,-7,-6,-7,-8,17,9,8,-2,27,-2,9,-3,0,-12,-2,-4,-15,9,-1,20,
5935,-22,-12,-6,-12,-6,-5,3,3,12,10,11,-5,21,-5,-4,-6,-3,-13,6,-6,8,8,-2,23,
5936,-31,-15,-8,-9,-3,-2,14,11,4,11,8,-8,12,-9,-16,-9,-4,-12,13,-7,30,7,-1,22,
5937,-37,-15,-9,-6,0,-1,22,16,-5,8,5,-9,4,-12,-25,-8,-3,-9,19,-9,49,6,-2,19,
5938,-40,-12,-9,-3,3,0,27,18,-15,5,2,-10,-3,-14,-31,-7,-2,-6,24,-12,65,5,-3,16,
5939,-40,-9,-10,0,3,-1,29,17,-24,2,-1,-9,-9,-13,-34,-6,1,-3,28,-15,78,4,-3,13,
5940,-37,-7,-12,3,2,-2,28,13,-32,-1,-4,-8,-14,-11,-34,-5,2,0,31,-15,88,3,0,10,
5941,-31,-6,-15,6,1,-3,26,6,-39,-2,-7,-7,-18,-8,-31,-4,3,3,31,-12,95,0,3,7,
5942,-22,-6,-19,9,0,-4,23,-4,-43,-3,-10,-4,-21,-4,-27,-3,4,4,28,-6,99,-3,6,4,
5943,-10,-4,-24,12,2,-5,19,-16,-44,-4,-12,-1,-23,-2,-22,-2,2,5,22,2,100,-6,8,1,
5944,3,-1,-28,13,3,-4,14,-25,-42,-5,-9,2,-22,-1,-18,1,1,4,13,7,98,-9,5,-2,
5945,17,2,-31,14,3,-3,6,-31,-37,-8,-6,5,-18,0,-15,4,1,3,3,9,93,-10,2,-5,
5946,28,4,-33,11,2,-2,-3,-34,-29,-9,-3,8,-11,2,-13,7,2,2,-6,8,85,-9,-1,-8,
5947,36,5,-32,8,1,1,-13,-34,-20,-10,0,9,-1,5,-12,10,3,1,-14,4,74,-8,-4,-11,
5948,41,4,-28,5,-1,4,-22,-31,-10,-9,3,10,8,6,-12,9,1,0,-19,1,60,-5,-3,-14,
5949,43,2,-21,2,-2,7,-28,-25,-1,-6,6,9,16,4,-11,8,-2,1,-23,-1,43,-4,-2,-17,
5950,42,-1,-11,-1,-3,10,-31,-16,7,-3,9,8,23,-1,-9,7,-5,2,-26,-2,23,-3,-1,-20,
5951,38,-6,2,-4,-5,13,-31,-4,14,0,12,7,29,-8,-6,6,-7,3,-28,-2,0,-2,0,-23,
5952,31,-10,14,-7,-4,12,-28,7,18,3,11,4,34,-12,0,5,-4,6,-29,-5,-22,-1,-3,-22,
5953,23,-13,25,-8,-3,11,-24,15,19,4,8,1,36,-13,7,2,-1,7,-27,-9,-41,2,-4,-19,
5954,14,-14,33,-9,-1,8,-19,20,19,5,5,0,35,-12,15,-1,1,8,-22,-14,-57,5,-5,-16,
5955,4,-13,38,-10,1,5,-13,22,18,6,2,-1,31,-12,24,-4,0,9,-14,-17,-70,8,-3,-13,
5956,-7,-11,40,-11,2,2,-6,21,18,7,-1,0,24,-13,32,-7,-1,8,-3,-17,-80,11,0,-10,
5957,-15,-10,39,-8,1,-1,2,17,19,8,-4,1,14,-13,39,-10,0,7,7,-14,-87,10,3,-7,
5958,-20,-10,36,-5,0,-3,11,10,21,9,-7,2,1,-12,44,-13,1,5,16,-8,-91,9,6,-4,
5959,-22,-9,32,-2,1,-4,19,0,24,8,-10,3,-11,-8,46,-12,4,2,22,-3,-92,6,5,-1,
5960,-21,-5,27,1,4,-5,26,-13,28,7,-13,4,-22,-3,45,-11,5,-1,25,1,-90,3,4,2,
5961,-19,0,23,2,5,-4,30,-23,31,4,-10,3,-30,1,41,-8,4,-4,27,2,-85,2,1,5,
5962,-16,6,20,3,6,-3,31,-30,33,1,-7,2,-35,4,34,-5,3,-7,28,0,-77,1,-2,8,
5963,-12,9,18,4,3,-2,29,-34,34,-2,-4,1,-37,6,24,-2,2,-10,28,-1,-66,0,-1,11,
5964,-7,9,17,5,0,-1,24,-35,32,-5,-1,-2,-36,7,13,1,1,-11,27,-1,-52,-1,0,14,
5965,-1,6,15,6,-3,-2,18,-33,27,-6,2,-5,-32,7,3,4,0,-10,23,0,-35,-4,1,17,
5966,6,2,12,7,-4,-3,11,-28,19,-7,5,-8,-25,4,-6,7,-3,-9,16,2,-15,-7,2,20,
5967,14,-2,8,8,-4,-4,3,-20,8,-8,8,-11,-15,-2,-14,10,-6,-8,6,4,8,-10,2,23,
5968,19,-6,3,5,-4,-5,-4,-9,-4,-7,11,-12,-2,-8,-19,13,-6,-5,-5,3,30,-11,-1,22,
5969,21,-11,-3,2,-5,-6,-10,5,-15,-6,14,-11,10,-13,-21,12,-5,-2,-13,-1,49,-8,-4,19,
5970,20,-15,-10,-1,-4,-7,-15,16,-25,-5,11,-10,21,-15,-20,11,-2,1,-18,-6,65,-5,-5,16,
5971,18,-17,-18,-2,-2,-8,-19,24,-32,-4,8,-7,29,-15,-18,8,0,2,-20,-12,78,-2,-6,13,
5972,15,-16,-26,-3,1,-8,-22,29,-36,-3,5,-4,34,-14,-16,5,1,2,-19,-19,88,1,-7,10,
5973,11,-14,-33,-4,2,-7,-22,31,-37,0,2,-1,36,-14,-15,2,0,1,-17,-23,95,2,-4,7,
5974,6,-12,-39,-5,2,-6,-19,30,-35,3,-1,2,35,-14,-15,-1,0,0,-14,-24,99,3,-1,4,
5975,0,-11,-42,-6,1,-3,-13,26,-32,6,-4,3,31,-13,-16,-4,1,-1,-10,-22,100,4,2,1,
5976,-7,-11,-42,-7,0,0,-4,19,-28,9,-7,4,24,-11,-18,-7,2,-2,-5,-17,98,5,5,-2,
5977,-11,-11,-39,-4,0,3,4,9,-23,8,-10,5,14,-9,-21,-10,2,-3,1,-9,93,6,8,-5,
5978,-12,-8,-33,-1,3,6,11,-4,-17,7,-13,6,1,-7,-25,-13,2,-4,8,-1,85,7,8,-8,
5979,-10,-2,-24,2,6,9,15,-18,-12,4,-14,5,-11,-4,-28,-12,3,-3,14,4,74,6,5,-11,
5980,-7,3,-14,3,5,10,16,-29,-8,1,-11,4,-20,0,-28,-9,4,0,19,6,60,5,2,-14,
5981,-3,7,-3,4,4,11,16,-37,-5,0,-8,3,-26,5,-25,-6,5,3,21,5,43,2,-1,-17,
5982,2,8,7,5,1,10,15,-42,-1,-1,-5,4,-29,10,-19,-3,5,6,20,4,23,-1,-1,-20,
5983,8,8,16,6,0,9,13,-44,4,-2,-2,5,-29,12,-10,0,2,9,16,4,0,-4,0,-23,
5984,15,7,22,7,-1,6,10,-43,8,-3,1,4,-26,11,2,3,-1,12,9,5,-22,-7,1,-22,
5985,19,5,25,4,-2,3,6,-39,11,-4,4,3,-20,7,15,6,-4,13,3,7,-41,-6,2,-19,
5986,20,4,25,1,-1,0,1,-32,15,-5,7,4,-11,1,27,9,-6,12,-2,7,-57,-5,0,-16,
5987,18,2,24,-2,-2,-1,-5,-22,20,-6,10,5,1,-4,36,12,-5,9,-6,4,-70,-4,-3,-13,
5988,13,-1,22,-5,-3,-2,-10,-9,26,-5,13,6,12,-8,42,11,-4,6,-7,-2,-80,-1,-6,-10,
5989,5,-7,21,-8,-6,-1,-12,7,31,-2,16,5,22,-11,45,10,-3,3,-7,-9,-87,0,-7,-7,
5990,-4,-14,21,-9,-7,0,-11,20,35,1,13,4,29,-11,45,7,0,0,-6,-15,-91,1,-6,-4,
5991,-14,-20,22,-10,-6,1,-7,30,38,4,10,3,33,-12,42,4,-1,-3,-4,-18,-92,2,-3,-1,
5992,-21,-23,24,-7,-3,2,-2,37,40,5,7,2,34,-14,36,1,-2,-6,-3,-20,-90,1,-2,2,
5993,-25,-23,27,-4,0,3,2,41,39,4,4,-1,32,-17,29,-2,-3,-7,-1,-21,-85,2,-1,5,
5994,-26,-20,31,-1,3,4,5,42,35,3,1,-4,27,-21,21,-5,-4,-8,2,-21,-77,3,0,8,
5995,-24,-18,34,2,2,3,7,40,28,2,-2,-7,19,-23,14,-8,-2,-7,6,-19,-66,4,2,11,
5996,-19,-17,34,5,1,0,8,35,20,1,-5,-8,8,-22,8,-11,1,-6,11,-16,-52,5,3,14,
5997,-11,-15,31,8,2,-3,9,27,11,1,-8,-9,-3,-18,3,-11,4,-5,13,-14,-35,2,2,17,
5998,0,-12,25,11,3,-6,9,16,1,0,-11,-10,-13,-11,-1,-10,7,-4,12,-13,-15,-1,1,20,
5999,12,-8,16,12,4,-9,8,2,-10,-1,-14,-11,-20,-5,-4,-7,6,-3,8,-9,8,-4,4,23,
6000,21,-3,4,9,5,-12,7,-15,-18,-1,-17,-8,-24,0,-6,-4,5,-2,4,-2,30,-4,7,22,
6001,27,3,-9,6,6,-13,5,-29,-23,-2,-14,-5,-25,2,-7,-1,2,-1,1,4,49,-3,6,19,
6002,30,8,-21,3,5,-12,2,-40,-25,-3,-11,-2,-23,5,-9,2,3,-2,-1,7,65,-2,3,16,
6003,30,10,-32,0,2,-11,-2,-48,-24,-4,-8,1,-18,9,-12,5,4,-3,-2,9,78,-1,2,13,
6004,27,9,-40,-3,-1,-8,-6,-53,-22,-4,-5,2,-10,13,-16,8,4,-4,-3,11,88,-1,2,10,
6005,21,9,-45,-6,0,-5,-9,-55,-19,-3,-2,3,1,14,-21,11,1,-5,-5,12,95,-2,1,7,
6006,12,10,-47,-9,1,-2,-9,-54,-17,0,1,2,11,12,-25,10,-2,-4,-6,12,99,-1,0,4,
6007,0,12,-46,-12,2,1,-6,-50,-16,3,4,1,20,8,-28,9,-4,-3,-6,10,100,0,-2,1,
6008,-13,11,-42,-13,-1,4,-1,-43,-16,5,7,0,26,5,-30,6,-3,-2,-4,7,98,2,-3,-2,
6009,-23,7,-35,-10,-4,7,3,-33,-17,4,10,-1,29,3,-31,3,-2,-1,-1,3,93,3,-4,-5,
6010,-30,0,-25,-7,-7,10,6,-20,-19,3,13,-2,29,1,-31,0,-2,0,3,-1,85,4,-4,-8,
6011,-34,-8,-14,-4,-8,11,8,-4,-22,2,16,-3,26,-4,-28,-3,-5,3,8,-4,74,5,-3,-11,
6012,-35,-13,-4,-1,-5,10,10,11,-24,2,15,-2,20,-10,-22,-6,-6,6,13,-8,60,5,-4,-14,
6013,-33,-15,5,2,-2,9,13,23,-23,3,12,1,11,-15,-15,-9,-5,7,17,-13,43,4,-5,-17,
6014,-28,-15,13,5,0,8,15,32,-19,2,9,4,3,-18,-7,-8,-3,8,18,-19,23,1,-6,-20,
6015,-20,-16,20,8,-1,7,16,38,-12,1,6,7,-4,-20,2,-7,-2,9,16,-22,0,-2,-3,-23,
6016,-9,-18,24,11,-2,4,15,41,-2,-1,3,10,-10,-21,10,-6,-1,8,12,-22,-22,-4,0,-22,
6017,3,-21,25,12,-3,1,11,41,9,-4,0,11,-13,-21,17,-3,0,7,7,-19,-41,-5,3,-19,
6018,16,-22,23,13,-1,-2,4,38,21,-7,-3,12,-13,-19,23,0,2,6,1,-17,-57,-6,2,-16,
6019,26,-20,19,10,2,-4,-4,32,34,-8,-6,13,-10,-16,27,3,3,4,-4,-16,-70,-5,1,-13,
6020,33,-15,16,7,5,-3,-12,23,44,-8,-9,10,-4,-13,30,6,3,3,-9,-15,-80,-5,1,-10,
6021,37,-8,14,4,7,-2,-17,11,51,-5,-12,7,1,-11,32,5,2,2,-13,-12,-87,-4,3,-7,
6022,38,-2,13,1,6,-1,-19,-4,55,-2,-15,4,5,-8,33,4,3,1,-16,-6,-91,-3,6,-4,
6023,36,1,13,-2,3,0,-18,-20,56,1,-16,1,8,-2,33,3,6,0,-18,1,-92,-2,7,-1,
6024,31,2,14,-5,1,1,-15,-33,54,3,-13,-2,10,5,32,2,7,-1,-18,6,-90,0,5,2,
6025,23,4,16,-8,2,2,-11,-43,49,4,-10,-5,11,11,30,1,6,-2,-15,8,-85,3,2,5,
6026,12,7,19,-11,3,3,-6,-50,41,5,-7,-8,11,14,27,0,3,-3,-9,9,-77,6,1,8,
6027,-2,11,23,-14,4,4,0,-54,30,6,-4,-11,10,14,23,-1,0,-4,0,9,-66,9,0,11,
6028,-13,14,27,-11,3,4,6,-55,16,6,-1,-14,6,11,19,-4,-3,-4,9,10,-52,9,1,14,
6029,-21,14,28,-8,0,1,12,-53,3,6,2,-13,2,7,14,-4,-4,-5,15,12,-35,6,2,17,
6030,-26,11,26,-5,-3,-2,17,-48,-9,5,5,-12,-1,4,8,-3,-3,-6,18,13,-15,3,1,20,
6031,-28,7,21,-2,-4,-5,21,-40,-20,4,8,-11,-3,2,1,-2,-2,-7,18,11,8,0,-2,23,
6032,-27,2,13,1,-5,-8,22,-29,-28,1,11,-8,-4,1,-5,-1,-1,-6,17,6,30,-1,-5,22,
6033,-23,-4,4,4,-6,-9,20,-15,-33,-2,14,-5,-4,1,-10,0,0,-5,15,-2,49,-2,-8,19,
6034,-16,-9,-6,7,-5,-10,15,2,-35,-5,17,-2,-3,-2,-14,1,-3,-4,12,-11,65,-3,-9,16,
6035,-6,-13,-17,10,-4,-11,7,16,-34,-8,14,1,-1,-6,-17,2,-4,-3,8,-17,78,-4,-6,13,
6036,7,-16,-28,13,-3,-11,-2,27,-30,-9,11,4,2,-11,-20,3,-5,-3,1,-20,88,-7,-3,10,
6037,17,-18,-38,10,-2,-10,-8,35,-23,-6,8,7,4,-17,-24,2,-6,-4,-5,-20,95,-6,0,7,
6038,24,-19,-45,7,-1,-7,-11,40,-17,-3,5,6,5,-24,-27,1,-7,-3,-10,-17,99,-5,3,4,
6039,28,-19,-49,4,0,-4,-11,42,-12,0,2,5,5,-28,-29,0,-4,-2,-14,-15,100,-4,2,1,
6040,29,-18,-50,1,1,-1,-10,41,-8,1,-1,4,4,-29,-30,-1,-1,-1,-15,-14,98,-1,1,-2,
6041,27,-16,-48,-2,2,2,-8,37,-5,2,-4,3,2,-27,-30,-2,2,0,-13,-14,93,2,0,-5,
6042,22,-13,-43,-5,3,5,-5,30,-3,3,-7,2,-1,-22,-29,-3,5,1,-8,-15,85,5,-1,-8,
6043,14,-11,-35,-8,2,8,-1,20,-2,4,-10,1,-5,-14,-27,-4,8,2,0,-15,74,8,0,-11,
6044,3,-10,-24,-11,1,11,4,7,-2,5,-13,0,-6,-5,-24,-1,9,3,7,-12,60,7,3,-14,
6045,-7,-8,-11,-10,2,13,8,-9,-3,4,-16,-1,-4,3,-19,2,8,5,11,-6,43,4,6,-17,
6046,-14,-5,3,-7,3,14,11,-22,-5,3,-13,-2,-1,8,-11,3,5,8,12,-1,23,1,5,-20,
6047,-18,-1,16,-4,4,13,13,-32,-6,2,-10,-1,3,10,0,4,2,11,10,3,0,-2,4,-23,
6048,-19,4,26,-1,5,10,12,-39,-4,-1,-7,2,8,9,11,5,-1,11,7,6,-23,-3,3,-23,
6049,-17,10,33,2,6,7,8,-43,-1,-4,-4,3,12,5,21,4,-4,10,5,8,-43,-2,2,-20,
6050,-12,13,37,5,3,4,3,-44,3,-5,-1,4,13,2,30,1,-3,9,4,9,-60,-1,1,-17,
6051,-4,13,38,8,0,1,-1,-42,8,-4,2,5,11,0,38,-2,-2,8,2,9,-74,-2,0,-14,
6052,7,10,37,11,-3,-1,-4,-37,14,-3,5,6,6,-1,44,-5,-1,6,-1,8,-85,-3,-1,-11,
6053,15,4,35,8,-6,-2,-4,-29,21,0,8,7,0,-1,47,-6,0,3,-3,6,-93,-2,-2,-8,
6054,20,-3,32,5,-7,-3,-1,-18,29,3,11,8,-7,0,47,-7,1,0,-4,1,-98,-1,-5,-5,
6055,22,-9,28,2,-6,-4,1,-4,38,2,14,9,-11,0,44,-4,0,-3,-4,-7,-100,0,-8,-2,
6056,21,-12,25,-1,-3,-3,2,9,46,1,13,8,-12,-3,38,-1,-3,-6,-3,-14,-99,1,-7,1,
6057,17,-14,23,-4,-2,-2,2,19,51,0,10,5,-10,-7,31,2,-4,-7,-1,-18,-95,2,-4,4,
6058,10,-15,22,-7,-1,-1,1,26,53,-1,7,2,-5,-12,23,5,-5,-8,2,-19,-88,3,-1,7,
6059,0,-15,22,-10,0,0,1,30,52,0,4,-1,3,-18,14,8,-6,-9,4,-17,-78,2,2,10,
6060,-7,-16,21,-7,-1,-1,2,31,48,1,1,-4,10,-21,6,7,-3,-8,3,-14,-65,-1,3,13,
6061,-11,-16,19,-4,0,-2,4,29,41,2,-2,-7,14,-21,-1,4,0,-7,1,-12,-49,-2,2,16,
6062,-12,-15,16,-1,1,-3,5,24,31,1,-5,-10,15,-18,-7,1,3,-6,0,-11,-30,-1,1,19,
6063,-10,-13,12,2,2,-4,5,16,18,0,-8,-13,13,-12,-12,-2,6,-5,0,-11,-8,0,0,22,
6064,-5,-8,7,5,5,-5,4,5,2,-1,-11,-16,8,-5,-14,-5,7,-2,1,-12,15,1,-1,23,
6065,3,-2,1,8,6,-6,2,-9,-13,-2,-14,-15,0,1,-13,-8,6,1,3,-10,35,2,2,20,
6066,9,3,-6,6,5,-7,1,-22,-26,-1,-13,-13,-5,4,-10,-5,3,3,3,-5,52,0,5,17,
6067,12,7,-14,3,4,-8,1,-32,-36,0,-10,-10,-7,4,-6,-2,0,4,2,1,66,-1,6,14,
6068,12,8,-21,0,1,-7,2,-39,-43,1,-7,-7,-6,3,-3,1,-1,3,0,8,77,-2,7,11,
6069,9,7,-27,-3,-1,-6,2,-43,-47,0,-4,-4,-2,3,-1,4,0,2,-1,13,85,-1,5,8,
6070,3,5,-32,-6,-2,-5,1,-44,-48,-1,-1,-1,5,4,0,7,1,1,-1,15,90,0,2,5,
6071,-4,2,-36,-7,-3,-4,1,-42,-46,0,2,2,9,6,0,4,2,0,2,14,92,3,-1,2,
6072,-8,0,-39,-4,-2,-3,2,-37,-41,1,5,5,10,7,-1,1,1,-1,4,10,91,2,-4,-1,
6073,-9,-1,-41,-1,-1,-2,4,-29,-33,2,8,8,8,7,-3,-2,0,-2,5,3,87,1,-7,-4,
6074,-7,-1,-40,2,0,1,7,-18,-24,3,11,9,3,4,-6,-5,-3,-3,5,-5,80,0,-8,-7,
6075,-2,-2,-36,5,-1,4,7,-4,-14,0,14,10,-1,-2,-10,-4,-6,-4,4,-12,70,-1,-7,-10,
6076,6,-5,-29,8,-3,7,4,11,-3,-3,15,11,-4,-10,-15,-3,-8,-5,2,-16,57,-2,-4,-13,
6077,11,-9,-19,5,-4,10,0,23,7,-4,12,10,-4,-17,-19,0,-7,-4,1,-17,41,-1,-1,-16,
6078,13,-14,-7,2,-5,12,-3,32,16,-3,9,9,-1,-22,-21,3,-5,-2,-1,-16,22,-2,1,-19,
6079,12,-20,6,-1,-6,13,-3,38,24,0,6,8,2,-24,-20,3,-2,1,-3,-14,0,-2,2,-22,
6080,8,-25,18,-4,-5,12,-1,41,29,2,3,5,4,-23,-16,2,1,4,-3,-13,-21,0,1,-21,
6081,1,-27,29,-7,-2,11,2,41,31,3,0,2,5,-21,-11,1,2,5,0,-13,-39,3,0,-18,
6082,-5,-26,39,-6,1,10,4,38,30,2,-3,-1,3,-18,-5,-2,3,6,6,-14,-54,6,-1,-15,
6083,-8,-22,46,-3,4,7,5,32,28,1,-6,-2,2,-14,2,-1,4,7,9,-16,-66,3,-2,-12,
6084,-8,-15,50,0,7,4,5,23,25,0,-9,-3,2,-11,10,0,3,8,9,-17,-75,0,-1,-9,
6085,-5,-7,51,3,8,1,4,11,21,-1,-12,-4,3,-9,19,1,2,9,6,-15,-81,-3,2,-6,
6086,1,0,49,6,7,-2,2,-4,16,-2,-15,-5,5,-6,29,2,3,10,0,-10,-84,-6,5,-3,
